x,y,z
2012.9805,-1867.9848,378.369
1993.649,-1823.9392,377.763
1962.9478,-1849.2786,377.7568
1977.402,-1887.1083,378.0216
1945.0646,-1877.8647,377.666
1910.3633,-1865.3023,377.1572
1931.432,-1821.6775,376.9978
1889.7154,-1818.7118,376.273
1876.0771,-1852.7118,376.4188
1869.6097,-1895.7367,376.323
1812.5207,-1886.0655,374.94
1840.0474,-1846.8006,375.5498
1848.3852,-1803.3529,375.2
1804.3299,-1802.1945,376.299
1804.6136,-1851.1191,374.622
1770.7992,-1862.5947,373.6238
1732.1656,-1873.1469,372.264
1671.5799,-1872.8346,369.6556
1622.651,-1869.8237,367.2449
1596.5366,-1842.0731,365.6608
1564.288,-1869.9017,364.2854
1551.0251,-1816.6175,362.8574
1504.3784,-1837.3839,360.994
1469.1897,-1832.9259,359.333
1427.0594,-1849.4025,360.642
1441.4092,-1881.1042,360.8
1373.313,-1857.3973,359.02
1396.9692,-1831.5997,359.529
1363.8639,-1820.4251,358.375
1326.8467,-1829.1249,357.7234
1326.0896,-1878.2042,357.7136
1290.9839,-1818.8938,356.7449
1299.8029,-1782.5244,355.4
1343.9871,-1787.8875,356.856
1321.5916,-1729.3744,355.7176
1295.9078,-1688.4837,356.549
1332.242,-1654.2708,358.0616
1355.7585,-1698.4305,357.6672
1369.9544,-1662.4184,358.855
1403.006,-1682.3895,359.458
1429.7068,-1654.9873,360.7239
1476.55,-1648.6315,359.966
1510.6409,-1639.3674,361.6164
1543.0035,-1679.2746,362.528
1511.2157,-1700.7389,363
1459.143,-1679.4843,361.3384
1474.5039,-1716.4756,361.1624
1504.21,-1751.6802,362.4378
1535.0559,-1730.0001,363.8209
1566.6925,-1709.5006,365.645
1592.6469,-1748.1901,367.078
1646.0437,-1753.3649,369.9206
1685.7423,-1738.4094,371.8972
1675.3709,-1771.2474,371.233
1712.6051,-1761.53,373.0152
1738.8766,-1708.9388,373.9392
1723.8985,-1656.7861,371.708
1759.3674,-1677.1757,372.7896
1777.1194,-1643.792,373.7972
1741.5643,-1613.3598,372.5714
1708.1919,-1615.4992,371.26
1799.5251,-1619.5234,374.569
1791.5761,-1696.833,373.686
1767.332,-1731.5921,374.898
1798.1235,-1750.9224,376.2358
1823.3335,-1720.4022,376.7014
1879.8464,-1720.6824,377.9029
1912.1507,-1693.572,376.52
1944.4076,-1671.3757,377.2779
1984.7485,-1650.8429,377.9899
1966.7704,-1703.5846,379.3112
2004.8374,-1687.205,377
2045.8752,-1638.0938,378.58
2016.8607,-1616.2356,378.3934
2101.4714,-1620.8191,378.9644
2071.4096,-1667.6084,378.4136
2110.0239,-1662.5763,378.688
2130.9807,-1636.4881,379.1109
2172.2658,-1670.0829,379.045
2216.7364,-1656.0661,380.234
2250.7749,-1633.4674,381.7022
2291.5009,-1633.1012,383.672
2343.8111,-1624.8604,386.958
2321.4258,-1653.1025,385.2508
2372.9749,-1651.3032,388.855
2431.5465,-1644.7513,393.276
2482.3791,-1608.2827,396.9899
2515.853,-1621.8835,399.3566
2519.9227,-1657.9081,399.466
2553.4905,-1686.2045,401.3702
2609.1065,-1680.9418,405.053
2584.1803,-1714.2719,404.6874
2637.8949,-1716.001,408.199
2664.9525,-1679.5787,408.9244
2693.5466,-1635.3987,411.4448
2706.7505,-1683.4045,411.93
2740.6698,-1658.5859,414.782
2774.7578,-1686.0468,417.1214
2738.658,-1710.7808,415.5279
2677.7616,-1717.5128,410.929
2702.84,-1748.6643,412.7258
2739.439,-1747.5353,415.5872
2786.5966,-1731.0748,419.2788
2826.7019,-1707.8856,422.1728
2831.0224,-1752.5878,422.7969
2870.0534,-1750.0468,425.378
2868.7003,-1688.3648,423.589
2900.481,-1718.518,426.64
2812.372,-1663.7032,420.018
2929.525,-1679.5787,426.638
2940.7362,-1718.3962,428.3079
2971.3229,-1683.4045,428.2244
2958.1191,-1635.3987,427.936
3005.2423,-1658.5859,429.5266
3003.2305,-1710.7808,430.26
3039.3303,-1686.0468,430.405
3042.7491,-1637.7603,430.9644
3074.053,-1626.3308,432.1869
3076.9445,-1663.7032,432.06
3133.2728,-1688.3648,434.326
3091.2744,-1707.8856,433.149
3134.6259,-1750.0468,434.8
3165.0535,-1718.518,437.0062
3194.0975,-1679.5787,437.718
3215.1748,-1712.9421,439.8226
3234.0682,-1671.9545,439.8558
3222.6916,-1635.3987,439.44
3269.8148,-1658.5859,442.1594
3253.6818,-1704.8028,440.502
3302.2143,-1709.709,444.0468
3315.8587,-1648.9278,446.432
3347.6451,-1629.061,451.1169
3379.6784,-1609.5979,457.1698
3385.4113,-1650.9403,458.178
3441.1676,-1659.7066,473.938
3496.6802,-1638.5042,495.5836
3541.3355,-1616.3155,514.308
3576.0331,-1622.8941,528.7428
3574.9997,-1660.3156,528.6278
3604.1346,-1644.3611,540.126
3661.4824,-1626.1101,562.0998
3646.3723,-1659.7563,556.5968
3680.9267,-1672.351,569.766
3711.8208,-1628.3391,580.44
3761.0829,-1638.9705,596.62
3817.8578,-1651.8455,611.5714
3830.5016,-1610.8942,613.2329
3862.4468,-1624.1721,620.0068
3898.8071,-1644.4465,623.8019
3930.5478,-1632.4419,624.9558
3948.6395,-1662.1681,625.956
4006.6578,-1646.8766,618.7236
3993.6629,-1608.9099,620.6186
3933.727,-1703.7187,628.4909
3950.9133,-1744.1848,627.939
3975.6547,-1772.9914,626.25
4009.7965,-1778.3657,624.1474
4019.2456,-1811.7407,619.954
3973.6477,-1850.9284,621.7018
3948.2011,-1874.1486,624.9639
3899.2592,-1868.149,623.6736
3921.2416,-1841.6058,625.09
3880.6501,-1837.9996,622.5098
3855.48,-1813.1108,620.44
3825.3344,-1831.1363,613.93
3796.0571,-1850.5512,606.4348
3773.2326,-1819.805,601.7899
3806.6837,-1801.2979,611.7272
3836.8294,-1783.2724,616.608
3819.5825,-1752.5946,615.1452
3781.8751,-1762.901,605.1742
3751.8584,-1788.0254,595.0479
3718.4147,-1817.8753,583.938
3682.7432,-1812.3916,570.6762
3670.0974,-1874.5136,565.3
3639.4968,-1853.0532,553.8666
3594.1353,-1863.1046,536.082
3550.3827,-1838.3182,518.412
3580.2268,-1807.5492,531.6
3527.7001,-1812.7058,508.9414
3524.7626,-1869.1076,507.329
3488.615,-1852.0047,492.2389
3454.3263,-1839.516,478.589
3429.0007,-1873.2367,470.632
3418.3037,-1833.7642,466.2892
3363.9501,-1830.0986,452.8042
3351.3703,-1869.5219,451.738
3324.1522,-1811.87,445.935
3279.6729,-1796.4628,442.853
3234.6868,-1799.986,439.7016
3230.1387,-1836.759,439.7228
3204.0563,-1862.9766,438.4429
3184.1322,-1808.0488,437.1629
3212.0531,-1775.4546,439.8042
3183.4322,-1758.3532,438.4
3152.708,-1784.7874,436.2238
3095.5948,-1752.5878,432.92
3051.1691,-1731.0748,431.477
3017.9687,-1781.5227,430.62
3004.0115,-1747.5353,430.3168
2967.4125,-1748.6643,429.354
2753.3962,-1781.5227,416.6204
2682.9081,-1775.4546,411.234
2654.2872,-1758.3532,409.1564
2613.7155,-1793.2599,406.6209
2566.4026,-1772.0473,403.53
2521.7145,-1768.8327,400.8916
2533.4232,-1725.8985,401.55
2483.9988,-1756.7698,398.417
2485.9554,-1796.4628,398.506
2438.2675,-1748.6643,395.2216
2412.2859,-1717.0392,392.9519
2373.1356,-1715.9755,389.899
2340.9085,-1750.0468,387.4
2292.2047,-1736.8941,383.897
2321.9367,-1711.115,386.23
2291.4314,-1686.2633,382.7
2237.7329,-1711.9345,381.573
2252.824,-1674.3062,381.067
2191.5143,-1697.5324,378.6929
2192.7604,-1751.0104,380.1316
2234.6354,-1753.966,381.0538
2267.0296,-1780.7713,382.669
2143.6579,-1738.8589,380.0809
2144.0442,-1688.0859,378.448
2095.4969,-1702.6347,380.2142
2045.2003,-1696.5205,377.8944
2066.9307,-1727.9195,379.948
2095.234,-1753.5007,380.23
2044.3559,-1766.7626,379.8
2027.0729,-1731.427,379.66
1993.8114,-1752.2715,379.6344
2011.4186,-1786.4671,379.6264
1964.8534,-1796.4371,379.2918
1957.9571,-1740.4319,379.2509
1926.0542,-1760.6818,378.74
1912.4002,-1794.2963,378.5766
1885.0589,-1775.2884,377.9842
1849.5596,-1750.0468,377.6262
1827.0504,-1776.213,376.8159
1774.0868,-1785.2706,375.1706
1754.1823,-1813.714,372.5052
1731.193,-1838.9566,371.9494
1699.111,-1850.4641,370.7456
1675.0618,-1823.0982,369.3218
1705.4274,-1796.3154,372.6
1747.9759,-1762.442,374.24
1651.1302,-1795.6285,370.1819
1624.3018,-1819.4058,366.744
1647.4362,-1846.8175,368.3036
1599.3525,-1789.8438,367.384
1553.841,-1764.3882,364.82
1529.1956,-1789.24,363.7368
1496.8903,-1802.5769,359.9
1452.2269,-1795.4493,360.534
1478.5286,-1773.9361,361.2208
1452.7008,-1750.0468,360.4469
1407.1992,-1791.2228,358.9118
1408.2915,-1746.509,358.5792
1363.7627,-1747.8568,357.027
1385.1807,-1718.9941,357.9708
1433.3091,-1712.6845,359.698
1913.605,-1728.275,378.4379
1995.9491,-1719.1617,379.4708
2345.7106,-1679.7157,386.4216
2400.38,-1679.5787,390.5184
2445.8608,-1696.7942,393.858
2489.8881,-1717.4705,398.7739
2518.7899,-1693.4811,399.0579
2476.0974,-1658.5859,396.4248
2605.481,-1750.0468,406
3231.9849,-1748.6643,440.8882
3255.5149,-1772.8794,441.248
3276.6396,-1746.5234,441.806
3315.4319,-1768.8327,444.2138
3350.4691,-1729.8858,447.0772
3353.3243,-1677.4827,450.4654
3379.8245,-1705.2181,454.489
3411.4139,-1683.5097,463.2012
3439.9293,-1713.649,470.6438
3399.1984,-1750.0468,455.918
3448.3616,-1754.3472,471.156
3421.8845,-1774.0405,463.838
3470.2773,-1780.1628,481.89
3497.7104,-1754.6124,494.0526
3482.7027,-1720.1607,487.5306
3469.7974,-1684.8608,483.516
3511.1813,-1695.7389,501.4242
3542.3579,-1666.3293,515.06
3586.0796,-1691.7234,533.9
3544.3479,-1722.8656,517.1099
3545.0115,-1783.1672,517.15
3591.6727,-1753.57,537.12
3609.3525,-1720.7801,542.68
3636.4646,-1695.2986,553.2039
3681.9314,-1711.2316,569.0166
3730.7213,-1676.8174,588.099
3770.1391,-1687.5854,601.335
3808.2316,-1702.401,612.32
3853.0499,-1674.7382,619.302
3893.4929,-1685.8622,625.426
3899.0792,-1727.7935,625.8402
3919.1848,-1764.9717,627.4892
3868.7151,-1764.2064,623.33
3904.2432,-1811.5995,625.8396
3934.0317,-1795.4945,628.54
3983.3655,-1808.3376,623.5768
3951.2411,-1824.7401,626.7539
3855.2211,-1716.7827,622.066
3763.8162,-1728.1055,599.786
3735.7,-1754.2596,591.4099
3711.073,-1782.4014,580.6056
3685.5716,-1749.9532,569.546
3647.066,-1779.4787,555.89
3621.0147,-1820.4935,547.2199
3610.7594,-1785.0802,543.969
3494.8281,-1803.4653,493.8549
3446.0861,-1803.8415,473.6496
3398.9311,-1797.7766,459.2846
3360.3198,-1774.1785,448.8112
3645.1997,-1736.9527,554.858
3719.5574,-1720.4863,583.9874
3034.3745,-1803.0614,213.2644
3079.6896,-1783.5292,215.499
3049.4596,-1753.2047,214.444
3066.1414,-1814.5618,214.6154
3111.5647,-1800.1442,217.2162
3127.1849,-1770.1916,217.25
3092.6526,-1738.2149,215.582
3054.5461,-1710.6239,214.805
3087.8757,-1704.5783,216.09
3081.8208,-1671.1494,215.53
3037.5507,-1652.8553,213.9426
3005.909,-1698.2944,212.0978
3006.9545,-1748.6068,213.3196
2986.5498,-1793.12,212.248
3004.0988,-1828.8948,212.268
3034.7625,-1854.2636,213.8829
3070.6245,-1865.474,215.494
3056.7308,-1900.4823,214.7759
3014.788,-1895.7636,212.9909
3005.5524,-1937.0755,212.169
3053.6061,-1950.3945,213.8893
3085.2277,-1923.9927,215.6279
3105.0576,-1880.5322,217.109
3096.1094,-1830.1827,216.19
3126.0412,-1845.8634,217.9702
3141.4667,-1815.7307,218.14
3181.627,-1790.1165,221
3172.0888,-1738.0418,219.2938
3128.8211,-1707.7189,217.8458
3122.3409,-1645.5636,217.888
3148.9529,-1674.1892,218.8669
3150.9244,-1615.8697,219.625
3089.4372,-1611.2555,216.3253
3069.0963,-1639.0869,215.4073
3045.5404,-1593.1591,214.2444
3005.4124,-1620.8683,212.619
2977.6313,-1656.7277,211.0864
2947.9916,-1700.3897,210.1742
2930.3222,-1648.478,208.29
2897.9217,-1684.0291,205.626
2918.5902,-1725.8727,208.1524
2946.3095,-1753.1869,210.223
2977.8385,-1724.0486,211
2943.9029,-1816.9994,208.889
2916.2437,-1793.7681,208.0153
2906.5101,-1828.6133,206.4236
2944.9827,-1857.9063,209.2788
2985.0198,-1865.7503,211.592
2975.6501,-1904.9637,210.9892
2970.9727,-1958.9799,210.37
3023.3944,-1966.1895,212.797
3047.2736,-2000,214.404
3066.188,-2000,214.728
3094.5596,-1959.8017,215.2372
3121.807,-1928.8368,217.2229
3127.675,-1961.5785,216.708
3159.992,-1954.1135,218.6764
3158.4709,-1914.7639,219.689
3153.718,-1865.2697,219.8034
3178.2132,-1829.2186,220.9178
3216.6799,-1836.4105,224.1654
3236.767,-1794.505,226.1648
3223.5185,-1749.9464,224.489
3203.8089,-1717.8878,222.7108
3186.621,-1684.4008,221.2219
3188.6046,-1632.4577,222.2522
3214.791,-1659.4737,224.0646
3240.4207,-1631.9258,226.5419
3214.5583,-1597.9608,224.1484
3174.9053,-1582.326,220.742
3140.974,-1578.4468,218.444
3108.5533,-1567.6805,216.489
3069.9288,-1562.7051,214.7228
3034.3745,-1546.7699,213.206
3015.3222,-1575.9315,212.759
2981.3268,-1568.6701,211.0643
2961.0267,-1611.9196,210.2604
2941.5058,-1557.7573,208.68
2916.1438,-1590.4297,207.2409
2884.887,-1632.891,205.1086
2878.7638,-1595.548,204.4946
2832.8206,-1625.2657,201.0584
2846.3827,-1675.8158,201.5299
2813.1583,-1657.6798,199.2
2796.7039,-1691.8449,197.0849
2831.3714,-1712.6554,200.6839
2879.8003,-1723.6031,204.9573
2895.3657,-1764.257,206.314
2845.2305,-1749.9464,201.576
2855.2882,-1781.7458,202.74
2871.6225,-1810.8062,203.4
2858.2319,-1857.3858,202.99
2831.5527,-1805.1142,199.8419
2812.7311,-1841.0528,199.159
2807.0859,-1889.309,199.0008
2844.6481,-1919.9839,201.499
2874.9398,-1893.8163,204.2873
2905.4156,-1867.8648,206.6458
2939.6669,-1893.2555,208.9439
2943.2444,-1928.824,208.8812
2926.0696,-1962.7479,207.6156
2952.7016,-2000,210.6102
2971.616,-2000,211.5809
2990.5304,-2000,212.5682
3009.4448,-2000,213.418
3028.3592,-2000,214.0503
2933.7872,-2000,209.5063
2914.8728,-2000,208.068
2886.5012,-1973.5369,204.543
2895.9584,-2000,206.5063
2877.044,-2000,204.8119
2858.1296,-2000,202.9289
2853.835,-1959.5772,201.5224
2839.2152,-2000,200.9329
2810.8437,-1973.6095,197.5496
2820.3009,-2000,199.024
2801.3865,-2000,197.613
2773.0149,-1974.8711,194.7524
2782.4721,-2000,196.3132
2763.5577,-2000,195.1203
2744.6433,-2000,193.9196
2751.2411,-1959.238,193.389
2725.7289,-2000,192.5463
2697.3573,-1969.5339,189.7749
2706.8145,-2000,191.4
2687.9001,-2000,190.309
2668.9857,-2000,189.248
2645.9798,-1954.3814,186.8066
2650.0713,-2000,188.22
2631.1569,-2000,187.1238
2602.7853,-1968.7862,183.947
2612.2425,-2000,185.964
2593.3281,-2000,184.7042
2574.4137,-2000,183.352
2568.0012,-1958.1569,181.4703
2546.0421,-1974.3557,179.7208
2555.4993,-2000,181.8783
2536.5849,-2000,180.307
2517.6705,-2000,178.6853
2515.7211,-1954.1029,177.42
2498.7561,-2000,177.1544
2481.0164,-1963.8634,174.4999
2479.8417,-2000,175.638
2460.9273,-2000,174.1206
2448.4109,-1948.4541,172.5124
2442.0129,-2000,172.8
2413.6413,-1969.0336,169.6744
2423.0985,-2000,171.556
2404.1841,-2000,170.303
2385.2697,-2000,169.0724
2392.5348,-1944.5258,169.168
2356.8981,-1969.5849,166.699
2366.3553,-2000,168.0853
2347.4409,-2000,167.5
2328.5265,-2000,167.1338
2297.4631,-1965.0585,165.3078
2309.6121,-2000,166.598
2290.6977,-2000,166.2732
2271.7833,-2000,166.3446
2262.3261,-1960.0978,165.16
2252.869,-2000,166.4342
2233.9546,-2000,166.6378
2217.3143,-1954.7941,165.216
2215.0402,-2000,166.68
2196.1258,-2000,166.634
2181.4817,-1963.3094,164.9783
2177.2114,-2000,166.5544
2158.297,-2000,166.4482
2129.9254,-1970.5955,164.6436
2139.3826,-2000,166.24
2120.4682,-2000,166.0794
2101.5538,-2000,165.9576
2093.5029,-1951.399,164.6102
2082.6394,-2000,165.883
2061.9438,-1965.4216,164.058
2063.725,-2000,165.7459
2044.8106,-2000,165.4
2027.5298,-1962.7562,163.582
2025.8962,-2000,165.1656
2006.9818,-2000,164.8542
1978.6102,-1971.9436,162.74
1988.0674,-2000,164.5142
1969.153,-2000,164.1638
1950.2386,-2000,163.8496
1961.0617,-1948.1259,162.638
1928.1971,-1956.4156,161.668
1931.3242,-2000,163.3853
1912.4098,-2000,162.7602
1884.0382,-1969.5112,160.13
1893.4954,-2000,162.082
1874.581,-2000,161.416
1855.6666,-2000,160.8009
1846.2094,-1957.944,158.8746
1836.7522,-2000,160.1518
1817.8378,-2000,159.4548
1808.6505,-1950.0855,157.5479
1789.4662,-1972.2345,156.48
1798.9234,-2000,158.6956
1780.009,-2000,157.805
1761.0946,-2000,156.7432
1740.8478,-1964.6346,154.012
1742.1802,-2000,155.75
1723.2658,-2000,154.7549
1699.1132,-1960.4012,151.9488
1704.3514,-2000,153.7888
1675.9799,-1974.5374,150.6776
1685.4371,-2000,152.887
1666.5227,-2000,151.8599
1647.6083,-2000,150.84
1650.5045,-1955.4,149.5654
1619.2367,-1968.4108,147.7859
1628.6939,-2000,149.8344
1609.7795,-2000,148.9068
1590.8651,-2000,148.166
1589.8723,-1953.5717,146.7744
1562.4935,-1973.9905,145.34
1571.9507,-2000,147.4208
1553.0363,-2000,146.713
1534.1219,-2000,145.9844
1524.6647,-1973.9905,143.8362
1515.2075,-2000,145.2498
1496.2931,-2000,144.537
1490.9431,-1955.844,142.7584
1467.9215,-1972.9021,141.6939
1477.3787,-2000,143.8904
1458.4643,-2000,143.1948
1439.5499,-2000,142.514
1431.0219,-1960.5548,141.0746
1420.6355,-2000,141.7773
1401.7211,-2000,141.156
1392.2639,-1949.7152,140.338
1382.8067,-2000,140.507
1354.4351,-1964.6265,138.4756
1363.8923,-2000,139.9459
1344.9779,-2000,139.3532
1326.0635,-2000,138.7633
1297.6919,-1965.0158,137.016
1307.1491,-2000,138.2448
1288.2347,-2000,137.7536
1269.3203,-2000,137.3488
1259.8631,-1963.5007,136.5789
1250.4059,-2000,136.7899
1231.4915,-2000,136.3536
1222.0343,-1962.9687,137.099
1212.5771,-2000,135.9416
1188.9341,-1984.8442,135.7446
1193.6627,-2000,135.523
1181.8412,-1991.8716,135.2408
1184.2055,-2000,135.3008
1179.4769,-2000,135.1962
1174.7483,-1996.768,135.1642
1174.7483,-2000,135.1029
1174.7483,-1987.2812,137.2428
1174.7483,-1977.7943,139.608
1174.7483,-1958.8207,144
1174.7483,-1939.847,147.9718
1210.3323,-1911.3865,145.3593
1174.7483,-1920.8734,150.9933
1174.7483,-1901.8997,153.0833
1174.7483,-1882.926,154.186
1205.7745,-1854.4655,148.1134
1174.7483,-1863.9524,154.2738
1174.7483,-1844.9787,153.3318
1174.7483,-1826.005,151.3246
1213.2971,-1816.5182,143.8416
1174.7483,-1807.0314,148.3608
1204.2448,-1778.5709,138.6404
1174.7483,-1788.0577,144.5266
1174.7483,-1769.084,139.764
1174.7483,-1750.1104,135.056
1228.775,-1759.5972,136.518
1207.7168,-1721.6499,138.4334
1174.7483,-1731.1367,139.7026
1174.7483,-1712.163,144.4754
1174.7483,-1693.1894,148.3043
1212.6297,-1686.77,143.4752
1174.7483,-1674.2157,151.2958
1211.3795,-1645.7552,147.2763
1174.7483,-1655.242,153.3148
1174.7483,-1636.2684,154.2688
1174.7483,-1617.2947,154.1936
1221.641,-1607.8079,145.6068
1174.7483,-1598.321,153.1018
1203.0709,-1569.8605,143.9413
1174.7483,-1579.3474,151.023
1174.7483,-1560.3737,148.012
1174.7483,-1541.4,144.135
1220.6631,-1545.6577,138.32
1174.7483,-1522.4264,139.663
1209.1352,-1500,135.8549
1190.2208,-1500,135.43
1174.7483,-1503.4527,135.1966
1228.0496,-1500,136.3772
1253.6501,-1534.3273,136.4088
1246.964,-1500,136.7736
1265.8784,-1500,137.206
1287.2232,-1543.7676,137.3453
1284.7928,-1500,137.69
1303.7072,-1500,138.102
1332.3051,-1533.4012,137.8008
1322.6216,-1500,138.642
1341.536,-1500,139.2283
1360.4504,-1500,139.863
1364.624,-1545.6615,139.2586
1388.822,-1525.6454,139.328
1379.3648,-1500,140.4088
1398.2792,-1500,141.058
1417.1936,-1500,141.6816
1399.7637,-1550.6897,140.6
1445.5652,-1527.6841,141.2808
1436.108,-1500,142.3674
1455.0224,-1500,143.067
1473.9368,-1500,143.7408
1482.0956,-1541.9541,142.3636
1492.8512,-1500,144.3852
1521.2228,-1525.5044,143.7
1511.7656,-1500,145.0869
1530.68,-1500,145.804
1549.5944,-1500,146.5828
1554.1846,-1535.1999,145.044
1568.5088,-1500,147.326
1596.8804,-1525.9404,146.75
1587.4232,-1500,148.0742
1606.3375,-1500,148.82
1625.2519,-1500,149.709
1616.7955,-1545.014,147.9503
1653.6235,-1526.8223,149.49
1644.1663,-1500,150.7204
1663.0807,-1500,151.756
1681.9951,-1500,152.7036
1672.5379,-1548.0223,150.7713
1710.8661,-1538.5619,152.5106
1700.9095,-1500,153.615
1719.8239,-1500,154.5309
1738.7383,-1500,155.6279
1748.1955,-1551.4279,154.7366
1757.6527,-1500,156.6409
1784.2364,-1537.8466,156.2442
1776.5671,-1500,157.6608
1795.4815,-1500,158.5808
1823.8531,-1529.2828,157.9372
1814.3959,-1500,159.366
1833.3103,-1500,160.0352
1852.2247,-1500,160.6579
1854.1542,-1541.6877,159.164
1880.5963,-1528.203,160.0208
1871.1391,-1500,161.3199
1890.0535,-1500,162.003
1908.9679,-1500,162.6728
1911.7372,-1549.8349,161.2728
1937.3395,-1530.6322,161.832
1927.8823,-1500,163.35
1946.7967,-1500,163.8469
1975.1683,-1528.2951,162.6789
1965.7111,-1500,164.1562
1984.6255,-1500,164.4796
2003.5399,-1500,164.7894
2012.9971,-1535.6011,163.3402
2022.4543,-1500,165.083
2041.3687,-1500,165.3819
2050.8259,-1542.9997,164.0206
2060.2831,-1500,165.6872
2088.6927,-1539.4712,164.402
2079.1975,-1500,165.8778
2098.1119,-1500,165.9806
2117.0263,-1500,166.0966
2126.4835,-1543.7415,164.7623
2135.9407,-1500,166.213
2154.8551,-1500,166.3812
2164.0716,-1550.8025,165.166
2183.2266,-1528.1493,164.9838
2173.7695,-1500,166.5273
2192.6838,-1500,166.6003
2211.5982,-1500,166.634
2234.0767,-1536.528,165.106
2230.5126,-1500,166.622
2249.427,-1500,166.5056
2268.3746,-1549.3087,165.4703
2268.3414,-1500,166.399
2296.713,-1531.9361,165.235
2287.2558,-1500,166.3023
2306.1702,-1500,166.544
2325.0846,-1500,166.9992
2338.9208,-1535.5804,166.216
2343.999,-1500,167.4839
2362.9134,-1500,167.9718
2372.3706,-1548.4647,167.8736
2391.285,-1527.0179,168.2603
2381.8278,-1500,168.8084
2400.7422,-1500,170.0398
2429.1138,-1526.8887,170.6694
